Unnamed: 0	_id	pos_processed_news	news_table_id	id	arquivo_hash	news_link	news_site_date	news_site_title	news_site_authors	news_site_text	search_newspaper	title_len	arquivo_date	feminicidio	violencia_domestica	violencia_sexual	assedio_sexual	mulheres_assassinadas	search_keywords	title_countains_keyword	feminicidio_case	country	region	lat	lon
1917	6066f3367542fb0dd7f9a131	6066efdd602993808cbcf8cb	606484ccc6f11f34e1f3cf5a	WEB-20190930190138169-p82.arquivo.pt	8870e273135657c003a841b06f539689	https://arquivo.pt/noFrame/replay/20190930190251/https://expresso.pt/internacional/2019-09-26-Johnson-diz-que-cumprir-o-Brexit-e-a-melhor-maneira-de-homenagear-deputada-assassinada	2019-09-26 00:00:00	Johnson diz que “cumprir o Brexit” é a melhor maneira de homenagear deputada assassinada	[]	O primeiro-ministro britânico, Boris Johnson, disse esta quarta-feira que a melhor maneira de honrar a memória de Jo Cox e unir o país é “cumprir o Brexit”. A deputada trabalhista, que fez campanha pela permanência do Reino Unido na União Europeia (UE), foi assassinada por um extremista dias antes do referendo sobre o Brexit em 2016.  Na primeira sessão da Câmara dos Comuns, após o Supremo Tribunal do Reino Unido ter deliberado na véspera que a suspensão do Parlamento fora “ilegal”, Johnson foi criticado várias vezes pelo uso de palavras como “rendição” e “traição”. O primeiro-ministro referia-se ao projeto de lei que visa bloquear uma saída desordenada a 31 de outubro se até 19 de outubro ele não conseguir um novo acordo para o Brexit.  Apontando para uma placa de homenagem a Cox nos Comuns, a trabalhista Paula Sheriff sublinhou: “Não devemos recorrer a linguagem ofensiva, perigosa e inflamatória para nos referirmos a legislação de que não gostamos.” “Estamos aqui sob o escudo da nossa amiga falecida com muitos de nós sujeitos a ameaças de morte e abusos todos os dias”, acrescentou.  Viúvo de Cox “enojado” ao ver “nome de Jo usado desta forma”  Em resposta, Johnson disse que nunca tinha ouvido “tanta treta” em toda a sua vida. Tracy Brabin, que foi eleita após o assassínio de Cox, também pediu ao primeiro-ministro que moderasse a linguagem para que todos pudessem sentir-se “seguros” no seu trabalho. Foi então que Johnson sugeriu qual era, no seu entender, a melhor forma de homenagear Cox.  O viúvo Brendan Cox escreveu no Twitter que se sentiu “enojado” ao ver “o nome de Jo usado desta forma”. “A melhor maneira de homenagear a Jo é todos nós, independentemente dos nossos pontos de vista, defendermos aquilo em que acreditamos, apaixonadamente e com determinação”, corrigiu, sublinhando, em seguida: “Mas nunca demonizando o outro lado e agarrando-nos sempre ao que temos em comum.”  O líder do Partido Trabalhista, Jeremy Corbyn, referiu que a linguagem do primeiro-ministro “era indistinguível da extrema-direita”. Já a líder dos Liberais Democratas, Jo Swinson, classificou os comentários de Johnson como “uma desgraça”, dizendo que horas antes tinha denunciado à polícia uma ameaça contra o seu filho.  Johnson desafia oposição a enfrentar “Dia do Juízo Final” com eleitores  Ainda no decurso do atribulado debate, os partidos da oposição reiteraram que não concordariam com a realização de novas eleições antes de terem a garantia de que a ameaça de um Brexit sem acordo a 31 de outubro estava afastada. Contudo, questionado sobre se pediria à UE um prolongamento do prazo de saída no caso de não conseguir um acordo, o primeiro-ministro disse que não.  Johnson, que teve de voltar mais cedo da Assembleia Geral das Nações Unidas, em Nova Iorque, insistiu que o Supremo Tribunal agiu “erradamente ao pronunciar-se sobre uma questão política num momento de grande controvérsia nacional”. O chefe de Governo também desafiou a oposição a apresentar uma moção de censura ou a apoiar novas eleições e enfrentar “o Dia do Juízo Final” com os eleitores.	expresso	14	2019-09-30 19:02:51	False	False	False	False	True	True	True	1	United Kingdom	North West England	54.7023545	-3.2765753
2464	6066f3367542fb0dd7f9a453	6066efdd602993808cbcfbed	606490d9c6f11f34e1f3db58	IAH-20190807201122177-p84.arquivo.pt	de1fcb582197f3ad1caf4074b2972109	https://arquivo.pt/noFrame/replay/20190807201153/https://www.jn.pt/mundo/interior/seis-jornalistas-assassinados-no-mexico-desde-o-inicio-do-ano-11001939.html	2019-06-12 08:10:00	Jornalista assassinada no México	['Global Media Group', 'Foto', 'Yahir Ceballos Reuters']	"12 Junho 2019 às 08:10 Facebook  Twitter  Partilhar  Uma jornalista mexicana foi assassinada na terça-feira no sudeste do México, elevando para seis o número de jornalistas mortos no país desde o início de 2019.  De acordo com a imprensa, Norma Sarabia foi atacada por dois homens armados que circulavam de moto, perto da residência da repórter, na cidade de Huimanguillo, no município de Tabasco (sudeste). Os atacantes conseguiram fugir.  Norma Sarabia era correspondente há 15 anos do jornal ""Tabasco Hoy"" e trabalhava há algum tempo para outros órgãos de comunicação social locais.  O México é o terceiro país mais perigoso do mundo para a imprensa, depois da Síria e do Afeganistão, com mais de 100 jornalistas mortos desde 2000, segundo a organização Repórteres Sem Fronteiras.  Em 2018, pelo menos dez jornalistas foram assassinados em diferentes partes do país.  Em maio, um jornalista foi assassinado na costa mexicana das Caraíbas. O corpo de Francisco Romero Diaz, que beneficiava do sistema de proteção aos jornalistas, foi descoberto em Playa del Carmen, a cerca de 70 quilómetros a sul da estância turística de Cancun."	jornal_noticias	4	2019-08-07 20:11:53	False	False	False	False	True	True	True	1	Mexico	unknown	21.216359230000002	-95.9122369864828
5869	6066f3367542fb0dd7f9bb72	6066efdd602993808cbd130c	60646a68c6f11f34e1f3aa08	IAH-20181011031145190-p84.arquivo.pt	27d8a0bf81265263d516bdf2ed4b0081	https://arquivo.pt/noFrame/replay/20181011031458/https://sol.sapo.pt/artigo/629047/jornalista-b-lgara-violada-e-assassinada		Jornalista búlgara violada e assassinada	['Jornal Sol']	Viktoria Marinova, uma jornalista de 30 anos de uma cadeia televisiva local búlgara, morta depois de ter sido violada e brutalmente agredida. A jornalista investigava casos de corrupção que envolvia fundos da União Europeia.  O corpo da jornalista e apresentadora da TVN – uma cadeia televisiva local da região de Ruse – foi encontrado este sábado num parque da cidade.  Apesar da polémica à volta da investigação que Viktoria Marinova estava a fazer, o ministro do Interior Mladen Marinov acredita que o homicídio não está relacionado. “Diz respeito a violação e assassinato”, disse acrescentando que não havia registo de ameaças. A jornalista foi agredida na cabeça, estrangulada e violada.  Foi aberto um inquérito para examinar as pistas e relacioná-las com a sua vida pessoal e profissional.  No passado dia 30, Viktoria Marinova tinha emitido no programa que apresentava uma entrevista com dois reputados jornalistas de investigação – Dimitar Stoyanov do site Bivol.bg e Attila Biro. Assen Yordanov, cofundador do Bivil.bg disse à AFP que “a morte de Viktoria, a forma brutal como foi morta, é uma execução feita para servir de exemplo”, acrescentando que os jornalistas do seu site estavam em perigo devido à investigação que estavam a fazer.  No espaço de um ano, Viktoria Marinova é a terceira jornalista a ser assassinada na Europa. Jan Kuciak, na Eslováquia, foi assassinado com um tiro em fevereiro deste ano, enquanto Malta Daphné Caruana Galizia, uma das melhores jornalistas de investigação, morreu na sequência de uma bomba colocada no seu carro em outubro do ano passado.	sol	5	2018-10-11 03:14:58	False	False	True	False	True	True	True	1	Slovakia	Region of Banská Bystrica	48.6726975	19.63679421037233
9129	6066f3367542fb0dd7f9d0d6	6066efdd602993808cbd2870	606490c1c6f11f34e1f3db1f	IAH-20170323180153-00063-p84.arquivo.pt	67a65850295afad3b0bc32019542adb9	https://arquivo.pt/noFrame/replay/20170323185618/http://www.jn.pt/mundo/interior/amp/jornalista-mexicana-assassinada-a-frente-do-filho-5745228.html		Jornalista mexicana assassinada à frente do filho	[]	"México Jornalista mexicana assassinada à frente do filho  Foto Arquivo/global Imagens  A jornalista Miroslava Breach Velducea, correspondente do diário ""La Jornada"", foi mortalmente baleada, esta quinta-feira, em frente à sua casa na cidade de Chihuahua, norte do México.  De acordo com a imprensa local e com responsáveis da polícia, Miroslava Breach, de 54 anos, foi atacada quando saía de casa no seu veículo, onde seguia também um dos seus três filhos, que se dirigia para a escola.  A jornalista, que trabalhava há 15 anos para o ""La Jornada"", tinha fundado recentemente uma agência de notícias.  O estado de Chihuahua, o mesmo nome da sua capital, tem registado uma nova onda de violência. Há poucos dias, o exército mexicano e a polícia federal realizaram uma operação conjunta numa região montanhosa para tentar conter as ações violentas.  Além da violência diária, o estado de Chihuahua já registou em 2017 assassínios com grande impacto. A 15 de janeiro, o ativista indígena Isidro Baldenegro foi morto a tiro na região serrana. Com 51 anos, tinha grande reconhecimento internacional e foi galardoado em 2005 com o prémio ambiental Goldman, pela sua defesa dos bosques da serra Tarahumara.  Posteriormente, a dois de fevereiro, também foi executado o ativista Juan Ontiveros Ramo. A organização civil Alianza Madre Sierra denunciou o seu sequestro e assassínio no município de Guadalupe y Calvo, também no estado de Chihuahua."	jornal_noticias	7	2017-03-23 18:56:18	False	True	False	False	True	True	True	1	Mexico	Chihuahua	27.103971525000002	-105.15149354917152
7859	6066f3367542fb0dd7f9c8ec	6066efdd602993808cbd2086	60648db1c6f11f34e1f3d62f	IAH-20171019030135-00731-p84.arquivo.pt	196e82822223e7329277fa366b4cb78e	https://arquivo.pt/noFrame/replay/20171019041222/https://sol.sapo.pt/artigo/584955/jornalista-que-denunciou-corrupcao-assassinada-com-um-carro-bomba-em-malta		Jornalista que denunciou corrupção assassinada com um carro bomba em Malta	['Jornal Sol']	A maltesa Caruana Galizia, que ficou conhecida pelos seus artigos a denunciar esquemas de corrupção que envolviam o primeiro-ministro de Malta e a sua família, morreu após o seu carro ter explodido.  A jornalista, de 53 anos, publicou várias peças sobre Joseph Muscat, na sequência da divulgação de milhões de documentos da empresa Mossack Fonseca, que estão na origem do caso dos Panama Papers.  Em declarações à revista Politico, a jornalista já tinha manifestado a sua intenção de abandonar o país, caso o primeiro-ministro Joseph Muscat fosse reeeleito, o que veio a acontecer. Caruana Galizia afirmou que temia pela sua vida e que tinha recebido várias ameaças de morte.  Joseph Muscat já reagiu à morte da jornalista, dizendo que se tratava de um “ataque hediondo a um cidadão e à liberdade de expressão”.  Confrontado com o facto de a vítima ser uma das suas maiores críticas, Muscat prometeu que será feita justiça e que nada justifica tal ataque.	sol	11	2017-10-19 04:12:22	False	False	False	False	True	True	True	1	Malta	Northern Region	35.9446731	14.383630615858262
5359	6066f3367542fb0dd7f9b7f3	6066efdd602993808cbd0f8d	6064848ec6f11f34e1f3cef3	IAH-20181208201146884-p84.arquivo.pt	ab898953827cb8636b6d6e257cdd1b8b	https://arquivo.pt/noFrame/replay/20181208201206/https://www.publico.pt/2017/10/17/mundo/noticia/jornalista-que-liderava-a-investigacao-aos-panama-papers-em-malta-tera-sido-assassinada-1789159/amp	2017-10-17 00:00:00	Jornalista que liderava a investigação aos Panama Papers em Malta foi assassinada	[]	Daphne Caruana Galizia, de 53 anos, blogger e jornalista que liderava a investigação relativamente aos Panama Papers em Malta, morreu nesta segunda-feira depois de o carro em que seguia ter explodido. A situação terá sido provocada por um explosivo colocado no veículo.  Segundo a comunicação social de Malta, Galizia havia já, há cerca de duas semanas, denunciado às autoridades locais que estava a ser alvo de ameaças de morte. O The Guardian refere que a explosão que provocou a sua morte teve origem numa bomba colocada no carro, o que indica que este tenha sido um caso de homicídio.  No seu blogue, Galizia tinha denunciado durante os últimos meses um alegado caso de corrupção envolvendo o actual primeiro-ministro de Malta, Joseph Muscat, a sua mulher e outros membros do Governo. Segundo estas alegações, o casal utilizava offshores para esconder pagamentos com origem no Governo do Azerbaijão.  PUB A carregar...  As autoridades em Malta abriram já uma investigação criminal, tendo pedido ajuda internacional, incluindo ao FBI.	publico	12	2018-12-08 20:12:06	False	False	False	False	True	True	True	1	Malta	Northern Region	35.9446731	14.383630615858262
11412	6066f3367542fb0dd7f9e232	6066efdd602993808cbd39cc	6065fdb4c6f11f34e1f4d360	IAH-20160306042233-00385-p84.arquivo.pt	b1be8d02ad80dfa7e183a5fd5db112bc	https://arquivo.pt/noFrame/replay/20160306050622/http://www.sol.pt/noticia/411846/Jovem-inspira-se-em-decapitacoes-do-EI-e-mata-a-mae		Jovem ‘inspira-se’ em decapitações do EI e mata a mãe	[]	Vida  Uma adolescente dinamarquesa foi condenada a nove anos de prisão, depois de ter assassinado a mãe, em outubro do ano passado. O seu namorado e cúmplice, de origem iraquiana, também foi condenado a 13 anos e, depois de cumprir a pena, será deportado para o seu país de origem.  Segundo o International Business Times, Lisa Borch ligou para a polícia no dia 8 de outubro de 2014 a dizer que tinha ouvido a mãe a gritar e que tinha visto, pela janela, um homem caucasiano a fugir de sua casa, na pequena cidade de Kvissel, no norte da Dinamarca.  Quando as autoridades chegaram a sua casa, a jovem, de 15 anos, deixou-se ficar sentada, a ver vídeos no seu telemóvel, e limitou-se a apontar para o andar de cima, quando a polícia lhe perguntou onde estava a mãe.  Tina Römer Holtegaard foi encontrada deitada na cama, onde foi esfaqueada mais de 20 vezes, por Borch e pelo seu namorado. A filha tinha-a drogado antes do ataque. O homicídio deu-se quando o padrasto da jovem estava fora do país, numa viagem de trabalho.  Posteriormente, a polícia analisou o computador da adolescente e descobriu que a adolescente passou várias horas, na internet, a ver decapitações, realizadas por militantes do Estado Islâmico (EI). A jovem terá ficado obcecada com o extremismo islâmico depois de se apaixonar por um muçulmano, que emigrou para a Suécia. Pouco depois, conheceu Bakhtiar Mohammed Abdulla num campo para refugiados, perto de sua casa. A adolescente planeou ainda fugir para a Síria para se juntar ao Estado Islâmico.  A adolescente e a mãe tinham discutido porque Holtegaard queria que a adolescente terminasse o relacionamento com Abdulla.  Ambos os homicidas terão de pagar uma indemnização ao marido da vítima e aos restantes filhos, a gémea de Lisa e ao seu irmão mais novo.	sol2	11	2016-03-06 05:06:22	False	False	False	False	True	True	True	1	Denmark	unknown	55.670249	10.3333283
10495	6066f3367542fb0dd7f9dbe4	6066efdd602993808cbd337e	6064c308c6f11f34e1f3fe82	IAH-20160616083830-58461-p81.arquivo.pt	e054466624a6e547d3fbc019ec439686	https://arquivo.pt/noFrame/replay/20160616092137/https://www.publico.pt/mundo/noticia/jovem-que-procura-de-asilo-na-suecia-esfaqueia-mulher-em-centro-de-acolhimento-1721425		Jovem à procura de asilo na Suécia mata mulher em centro de acolhimento	['Félix Ribeiro']	"Um jovem de 15 anos requerente de asilo na Suécia esfaqueou e matou uma trabalhadora no centro de acolhimento em que vivia, destinado a acolher menores chegados ao país sem acompanhantes. O ataque aconteceu na segunda-feira, durante uma luta com outros menores residentes no centro dos arredores de Gotemburgo.  A jovem trabalhadora de 22 anos não resistiu aos ferimentos e morreu no hospital, horas depois do ataque. A polícia não divulgou o nome e nacionalidade do atacante, que foi contido por outros rapazes do centro antes de ser detido pela polícia. A vítima foi, entretanto, identificada na imprensa sueca como Alexandra Mezher, filha de um casal nascido no Líbano.  Não se sabe se Mezher foi atingida deliberadamente ou se foi atacada por acidente durante o episódio de luta entre adolescentes. O centro em que trabalhava acolhe cerca de uma dúzia de menores requerentes de asilo entre os 14 e os 17 anos que chegam sozinhos ao país.  Há milhares de casos de menores desacompanhados nos centros de acolhimento suecos. Só no último ano, o Governo recebeu mais de 35 mil pedidos de asilo de menores nesta condição. A grande maioria são rapazes. “A culpa de ela estar morta é dos políticos suecos”, disse uma prima da vítima, citada pelo Daily Mail.  A morte de Alexandra Mezher é um novo caso incómodo para a coligação de sociais-democratas e verdes que no último ano insistiu em aceitar o maior número possível de requerentes de asilo. Os ataques em e contra centros de acolhimento para requerentes de asilo aumentaram drasticamente nos últimos meses e a imprensa sueca começa a denunciar cada vez mais casos de violência contra mulheres por grupos de adolescentes e jovens recentemente chegados ao país, à semelhança do que acontece na Alemanha depois dos ataques em Colónia.  Muitos acusam o Governo de tentar ignorar ou esconder os crimes cometidos pela população de refugiados. ""As pessoas estão a perder fé na competência do Governo porque não estão a conseguir controlar a situação"", diz à Reuters o politólogo Peter Esaiasson, falando sobre a recente queda na popularidade da coligação.  A polícia sueca diz que os episódios de violência em centros de asilo subiram de 148 em 2014 para 322 no último ano e fez um novo apelo por mais meios. “Este tipo de incidentes está a tornar-se cada vez mais comum”, disse um porta-voz da polícia na segunda-feira. O comissário nacional pediu 4100 novos agentes para equipas de combate ao terrorismo, patrulha de centros de acolhimento e serviços de deportação.  “Somos forçados a responder a muitos distúrbios em centros de acolhimento de asilados”, afirmou o comissário Dan Eliasson, citado pela BBC. “Em alguns lugares isto absorve recursos significativos. Não era este o caso há seis meses e isso significa que não vamos conseguir responder de forma tão eficaz a outras áreas.”  Um “crime terrível”  O Governo cedeu aos sucessivos alertas de segurança da polícia e começou recentemente a inverter o rumo da política de acolhimento. A Suécia tem menos de dez milhões de habitantes e recebeu quase 163 mil pedidos de asilo só no último ano, mais do que qualquer outro país europeu em termos proporcionais.  A mudança na política de acolhimento em Estocolmo tornou-se célebre quando, ao anunciá-la em Novembro, Åsa Romson, a vice-primeira-ministra e porta-voz dos Verdes, chorou em directo na televisão. Nesse mês impuseram-se postos de controlo na fronteira com a Dinamarca. Já em Janeiro passou-se a proibir a entrada no país a quem não tenha documentos de identificação.  “Vou ser completamente franca”, disse então Åsa Romson. “Tivemos discussões difíceis no partido sobre a percepção da realidade. Nas últimas semanas fiquei convencida de que esta é a única maneira de permitir aos políticos do Partido Verde fazerem pelo menos alguma coisa”.  O primeiro-ministro sueco visitou o centro de acolhimento do ataque de segunda-feira, horas depois da morte de Alexandra Mezher. “[Foi um] crime terrível”, disse Stefan Lofven. “Acredito que há uma boa dose de pessoas na Suécia que se sente muito preocupada sobre se podem existir mais casos deste género, quando a Suécia recebe tantas crianças e adolescentes que chegam sozinhos.”"	publico	13	2016-06-16 09:21:37	False	True	False	False	True	True	True	1	Sweden	unknown	59.34388654285715	14.66320037142857
15608	6066f3367542fb0dd7f9ffe5	6066efdd602993808cbd577f	60648c8fc6f11f34e1f3d4af	IAH-20111216003908-00073-p12.arquivo.pt	3e331b819c3f2532e942e0e37591c3a8	https://arquivo.pt/noFrame/replay/20111216010423/http://sol.sapo.pt/inicio/Lusofonia/Angola/Interior.aspx?content_id=36214		Jovem assassinada com faca em Benguela	[]	A jovem Plácida Câmia Lopes Gonçalves, de 25 anos de idade, foi encontrada morta nesta segunda-feira numa zona deserta próximo do aterro sanitário do município da Baía-Farta, província de Benguela.  Segundo apurou a Angop da direcção provincial de investigação criminal, a jovem foi assassinada com cinco facadas, desconhecendo-se, até ao momento, os autores ou autor do crime.  Avançou que a polícia está a investigar o caso para detenção dos autores do crime.  Entretanto, um familiar da vítima, que falava à Angop sob anonimato, disse que a vítima chegara dois dias antes da sua morte do Dubai, tendo no domingo recebido um telefonema de uma colega para participar de um grupo de estudo.  «Horas antes da sua morte, os supostos assassinos obrigaram a vítima a ligar para os familiares, avisando que fora raptada por quatros jovens e que seria morta numa zona deserta», explicou o familiar.  Revelou que as mensagens de ameaças de mortes eram frequentes para a vítima.  Plácida Câmia Lopes Gonçalves frequentava o terceiro ano do curso de direito na Universidade Jean Piaget, pólo de Benguela.  Angop /Sol  Chuva condiciona reabilitação de vias de acesso no Kuito  As constantes chuvas que se abatem nos últimos meses sobre o município do Kuito, província do Bié, estão a condicionar a reabilitação das vias que dão acesso às comunas do Trumba, Cambândua e Chicala.  Falando à Angop, na cidade do Kuito o administrador municipal local, Moisés Américo Kachipaco, referiu que as fortes chuvas que assolam a região estão a criar imensos problemas à reabilitação das vias secundárias e terciárias desta comunidade.  Moises Américo Kachipaco, salientou ainda que a situação está igualmente a dificultar a recuperação terraplenagem das rodoviárias que ligam as sedes comunais as aldeias e embalas.  Acrescentou que os empreiteiros encontram bastante dificuldade na travessia em algumas pontes erguidas de madeira e de paus, pelo facto de não suportarem a tonelagem das máquinas.  Paralelamente a estes constrangimentos, o administrador garantiu que, as entidades municipais estão a contar com a colaboração do governo local, através Da direcção das obras públicas e urbanismo na reabilitação de estradas e pontes.  Angop / Sol	sol	6	2011-12-16 01:04:23	False	False	False	False	True	True	True	1	Angola	Benguela	-12.835837999999999	13.8264227
8702	6066f3367542fb0dd7f9cdd2	6066efdd602993808cbd256c	60648b7ac6f11f34e1f3d2b8	IAH-20170526190230-00218-p84.arquivo.pt	61ef01818e7220ee4fea1e8b5761d01d	https://arquivo.pt/noFrame/replay/20170526192513/http://www.cmjornal.pt/mundo/amp/jovem-assassinada-encontrada-com-corpo-cortado-pela-cintura		Jovem assassinada encontrada com corpo cortado pela cintura	[]	"Jovem assassinada encontrada com corpo cortado pela cintura  Warisara Klinju foi embrulhada em sacos de plástico e enterrada dentro de uma caixa.  As autoridades tailandesas estão a investigar um crime que acreditam ter sido um assassinato com ""requintes de malvadez"", depois de encontrarem o corpo de uma mulher separado pela cintura, enterrado numa zona de mato do país.    Warisara Klinju, de 23 anos, foi cortada em duas partes e sepultada debaixo da terra, embrulhada em sacos de plástico, dentro de uma caixa.    Os seus restos mortais foram encontrados por agricultores de uma vila na província de Khon Kaen, no nordeste da Tailândia, que horrorizados, chamaram imediamente as autoridades.    A polícia acredita que o assassinato se terá tratado de uma vingança para com Warisara, que trabalhava como empregada de bar, e que provavelmente se trata de um crime passional.    ""Ela foi morta e cortada ao meio noutro lugar e só depois foi transportada para aqui para ser enterrada"", alegaram as autoridades, que montaram uma operação para encontrar o assassino.  Siga o CM no Facebook."	correio_manha	8	2017-05-26 19:25:13	False	False	False	False	True	True	True	1	Thailand	Lop Buri Province	14.8971921	100.83273
13561	6066f3367542fb0dd7f9f1d4	6066efdd602993808cbd496e	606490a2c6f11f34e1f3dad8	IAH-20140603182143-00025-p12.arquivo.pt	8d49e8545b3453a13ef9b1041b2cf0d7	https://arquivo.pt/noFrame/replay/20140603183839/http://www.jn.pt/PaginaInicial/Mundo/MundoInsolito/Interior.aspx?content_id=3937124		Jovem assassinada viaja 400 km dentro de caixa	[]	"foto AFP Rika Okada  A caixa, com dois metros de comprimento, tinha uma etiqueta que dizia ""Boneca"" e foi encontrada num armazém de depósito em Hachioji, no oeste da cidade.  Desaparecida desde março, a enfermeira tinha deixado uma mensagem na sua página do Facebook onde dizia que estava com um amigo que não via há muitos anos.  A principal suspeita é uma brasileira que terá utilizado o passaporte de Rika para viajar. Os cartões de crédito da vítima terão sido usado para pagar o envio da encomenda e o depósito no armazém.  A suspeita já se entregou no consulado geral do Japão, em Xangai, na China, mas a sua identidade ainda não foi revelada."	jornal_noticias	8	2014-06-03 18:38:39	False	False	False	False	True	True	True	1	China	Henan	33.1161749	113.23456705000001
9980	6066f3367542fb0dd7f9d70b	6066efdd602993808cbd2ea5	6065f8ebc6f11f34e1f4cfe1	IAH-20160910030224-00545-p84.arquivo.pt	84ebf594b1bdb859a54392cc10f3ac4a	https://arquivo.pt/noFrame/replay/20160910031056/http://www.dn.pt/portugal/interior/jovem-confessa-que-matou-mae-com-acido-3926070.html	2014-05-21 16:34:00	Jovem confessa que matou mãe com ácido	['Global Media Group']	"Pub  A jovem que começou esta quarta-feira em Peniche a ser julgada por homicídio qualificado da mãe, a quem atirou ácido sobre o corpo em plena rua, confessou o crime em tribunal.  ""Fui eu"", disse ao coletivo de juízes a arguida, de 23 anos, que confirmou todos os factos relatados na acusação do Ministério Público, nomeadamente a compra ""dois meses antes"" de um garrafão de cinco litros de ácido sulfúrico.  Segundo a acusação, para se vingar por a mãe não a ajudar, a arguida engendrou um plano para matá-la e, no dia 24 de julho de 2013, levou consigo o garrafão e dirigiu-se a Peniche, onde a mãe residia.  Quando ficou sozinha com a progenitora e numa altura em que se deslocavam na rua, abriu a mochila onde trazia o garrafão e despejou-o sobre a mulher, doente oncológica dependente de uma botija de oxigénio.  Em tribunal, negou a intenção de querer matá-la nesse dia, ao afirmar que ""não estava lúcida e estava sob o efeito de drogas e álcool"".  Também ""queria fazer as pazes"", tendo explicado aos juízes que, desde os nove anos que ""fugia de casa porque a mãe não tomava conta de si e a vendia a outros homens para abusos sexuais"".  ""A arguida, ao despejar ácido sulfúrico sobre a cabeça e tronco da vítima, escolheu zonas vitais do corpo e conhecia a capacidade corrosiva e letal do ácido e os efeitos mortais das lesões no organismo"", refere o Ministério Público.  A vítima, de 54 anos, foi transportada de helicóptero, de urgência e em risco de vida, para a unidade de queimados do Centro Hospitalar de Lisboa Central, onde morreu a 20 de agosto.  A arguida apanhou um táxi para fugir da cidade e, apesar de ter sofrido também queimaduras ao ser atingida com salpicos do líquido, não se dirigiu ao hospital.  A agressora, que foi condenada em 2012 por ofensas à integridade física infligidas sobre outra pessoa, foi detida dois dias depois nas Caldas da Rainha pela PSP e está a aguardar julgamento em prisão preventiva desde essa altura.  O julgamento chegou a estar agendado para 26 de março, mas foi adiado para hoje, uma vez que a defesa requereu a realização de uma perícia psiquiátrica para avaliar sobre a perigosidade e eventual imputabilidade da arguida."	diario_noticias	7	2016-09-10 03:10:56	False	False	False	False	True	True	True	1	Portugal	West	39.35832271666666	-9.235394786098212
8608	6066f3367542fb0dd7f9cd52	6066efdd602993808cbd24ec	6065feccc6f11f34e1f4d418	IAH-20170611055951-00969-p84.arquivo.pt	9505fca8ecab090dfc519ad98393400a	https://arquivo.pt/noFrame/replay/20170611063244/http://www.cmjornal.pt/mundo/detalhe/jovem-de-14-anos-e-o-namorado-matam-mae-e-irma-antes-de-fazerem-sexo?act=0&est=Aberto		Jovem de 14 anos e o namorado matam mãe e irmã antes de fazerem sexo	[]	"Foram agora reveladas as fotos daqueles que são considerados os suplos homicidas mais novos do Reino Unido. Kim Edwards e Lucas Markham, ambos de 14 anos, chocaram a localidade de Spalding, em Lincolnshire, ao cometerem um crime com contornos macabros. Kim e o namorado esfaquearam a mãe da jovem, Elizabeth Edwards, de 49 anos, e a irmã, Katie, de apenas 13 até à morte, esquartejando os corpos de ambas em seguida.  Os dois adolescentes começaram por cortar a garganta das vítimas, para garantir que não conseguiam gritar enquanto eram atacadas. Depois, numa das camas onde tinham cometido um homicídio, os dois fixeram sexo. Tendo ficados cobertos de sangue, os dois tomaram banho em seguida.  Kim e Lucas ficaram conhecidos como ‘Os Assassinos do Crepúsculo’, uma vez que passaram o resto da noite em que mataram a ver os filmes da saga de vampiros ‘Twilight’.  Pena dos homicidas foi reduzida  Os detalhes e as identidades dos criminosos só agora foram revelados, depois de um tribunal de Londres assim o decidir. Ficou ainda estipulado que, em vez da pena de 20 anos de prisão a que tinham sido ambos condenados (e que estão a cumprir num centro educativo juvenil, até serem maiores de idade e cumprirem o resto da pena na prisão), o casal vai estar 17 anos e meio sob custódia policial.  Os corpos das vítimas só foram encontrados pelas autoridades dois dias depois dos crimes, ocorridos em abril do ano passado. O casal deixou uma nota de suicídio a dizer ""Que se f*** o mundo"" antes de fugir. Foram encontrados pelas autoridades poucos dias depois. Estavam a viver no meio do mato, numa tenda.  Durante o julgamento, a adolescente deu-se como inocente mas foi declarada culpado. Já o namorado confessou todos os crimes. ""Estes homicídios foram brutais na forma de execução em ambas as vítimas, particularmente no caso da Elizabeth, que foi esfaqueada oito vezes e sofreu muito nos últimos momentos de vida. Há poucos casos tão grotescos na história criminal moderna"", considerou o juiz que condenou o jovem casal.  O que achou desta notícia?        83.1% Muito insatisfeito  83.1% 3.1%  3.1% 2.5%  2.5% 2%  2% 9.3% Muito satisfeito"	correio_manha	15	2017-06-11 06:32:44	False	False	False	False	True	True	True	1	United Kingdom	East Midlands	53.044868324999996	-0.9397426635637038
