	Unnamed: 0	_id	pos_processed_news	news_table_id	id	arquivo_hash	news_link	news_site_date	news_site_title	news_site_authors	news_site_text	search_newspaper	title_len	arquivo_date	feminicidio	violencia_domestica	violencia_sexual	assedio_sexual	mulheres_assassinadas	search_keywords	title_countains_keyword	feminicidio_case	country	region	lat	lon	district	cont_mad_azo	geometry
174	3191	6066f3367542fb0dd7f9aa4a	6066efdd602993808cbd01e4	6064a1bec6f11f34e1f3e83f	WEB-20190607144530094-p82.arquivo.pt	9097701df368c00deec190a5693a0cf6	https://arquivo.pt/noFrame/replay/20190607144616/https://www.cmjornal.pt/portugal/detalhe/familia-quer-ficar-com-filho-de-mulher-assassinada-pelo-ex-amante-em-amarante		Família quer ficar com filho de mulher assassinada pelo ex-amante em Amarante	[]	"O filho da Sónia está com a família dela e é aí que vai continuar. Nunca o íamos entregar à família de um homicida."" As palavras são de Hernâni Mendes, tio de Sónia Leite, mulher que morreu terça-feira da semana passada em Amarante, após ter sido atingida a tiro pelo ex-companheiro.Deixa dois filhos, uma jovem de 18 anos e um menino de três, filho do homicida. O agressor baleou ainda na cabeça o atual namorado de Sónia, que teve morte imediata. Depois de cometer o crime, Joaquim Almeida fugiu do local num Opel branco. Passado uma semana continua a ser procurado.O crime deixou a população em choque. A família da mulher acredita que Joaquim Almeida está escondido em Felgueira, de onde é natural. ""Ele tinha uma relação muito próxima com o filho. E por serem tão chegados acreditamos que ele continua por perto. Pensamos até que ele o podia querer raptar"", explicou o tio da vítima.Os familiares de Sónia Leite dizem que só vão ter paz quando as autoridades encontrarem Joaquim Almeida. ""Não vamos descansar enquanto não o descobrirem. A família está revoltada e só quer que seja feita justiça"", conclui Hernâni Mendes.Uma semana depois de o crime ter acontecido, a família do homicida retomou os seus afazeres.Na segunda-feira, a empresa de pneus, da qual Joaquim Almeida é proprietário, abriu portas e os filhos do homicida voltaram a trabalhar."	correio_manha	13	2019-06-07 14:46:16	False	False	False	False	True	True	True	1	Portugal	Tâmega e Sousa	41.282441600000006	-8.060305059803397	PORTO	continental	POINT (-8.060305059803397 41.28244160000001)
707	3190	6066f3367542fb0dd7f9aa48	6066efdd602993808cbd01e2	6065958ac6f11f34e1f49840	WEB-20190607144949327-p82.arquivo.pt	1d8410073f55d4122b67a0d671ff933b	https://arquivo.pt/noFrame/replay/20190607145037/https://www.cmjornal.pt/portugal/detalhe/reformado-das-financas-matou-a-mae-a-pancada		Reformado das Finanças matou a mãe à pancada	[]	"Agrediu a mãe, de 93 anos, com várias pancadas na cabeça e depois deitou-a na cama, já morta. Chamou as autoridades e alegou que tinha encontrado a progenitora já sem vida. O crime ocorreu no interior da casa onde ambos moravam, em Loulé, em 2017. O suspeito, um funcionário das Finanças aposentado, de 66 anos, foi julgado e agora condenado a 16 anos de cadeia pela morte da mãe.O caso aconteceu no dia 18 de janeiro de 2017. As autoridades não acreditaram na versão apresentada pelo filho da vítima e o suspeito foi detido, poucos dias depois do crime, pelos investigadores da Diretoria do Sul da Polícia Judiciária (PJ). O homem estava em prisão domiciliária e foi condenado, esta terça-feira, pelo tribunal coletivo do juízo criminal de Faro, pelo crime de homicídio qualificado.Segundo o Ministério Público (MP), o coletivo de juízes deu como provado que o arguido, na altura do crime dirigente de um clube desportivo de Loulé, ""matou a mãe na casa onde ambos viviam, naquela cidade"".O homem terá utilizado um objeto que tinha dentro da habitação para desferir várias pancadas na cabeça da vítima, acabando por matá-la. Após a prática do crime violento, segundo revelou o MP, o suspeito ""limpou os vestígios e deitou a vítima na cama, alegando perante os amigos, o INEM e as autoridades que a encontrara já morta"".O arguido estava acusado, pelo Ministério Público, de agredir violentamente a mãe e de ter tentado limpar os vestígios de sangue após o crime. Terá colocado a vítima na cama, de modo a aparentar um cenário de morte acidental, durante o sono.O arguido estava em prisão domiciliária, com pulseira eletrónica, desde a altura em que foi ouvido pelo juiz de instrução criminal, durante o primeiro interrogatório judicial. O inquérito decorreu na secção de Loulé do Departamento de Investigação de Ação Penal."	correio_manha	8	2019-06-07 14:50:37	False	False	False	False	True	True	True	1	Portugal	Algarve	37.21427465	-8.086523815250889	FARO	continental	POINT (-8.086523815250889 37.21427465)
640	3080	6066f3367542fb0dd7f9a970	6066efdd602993808cbd010a	6065f875c6f11f34e1f4cfc7	IAH-20190619192804121-p84.arquivo.pt	c5cdb23e3b712e905691377f36e991c8	https://arquivo.pt/noFrame/replay/20190619192846/https://www.publico.pt/2019/06/18/sociedade/noticia/homem-matou-mae-facada-povoa-varzim-pj-investiga-1876794/amp	2019-06-18 00:00:00	PJ está a investigar homem que matou mãe à facada na Póvoa de Varzim	[]	Não deixe que as grandes questões da sociedade portuguesa lhe passem ao lado. Registe-se e aceda a mais artigos ou assine e tenha o PÚBLICO todo, com um pagamento mensal. Pense bem, pense Público.  A Polícia Judiciária (PJ) está a investigar o caso de um homem da Póvoa de Varzim que disse ter matado à facada a sua mãe, de 78 anos, na noite de segunda-feira, informou esta terça-feira fonte policial.  PUB A carregar...  O homem, de 44 anos, entregou-se na esquadra policial da Póvoa de Varzim cerca das 21h, afirmando que tinha matado a sua mãe com uma arma branca, referiu fonte do Comando Metropolitano da PSP.  A fonte disse desconhecer as motivações.  PUB A carregar...  A PSP deslocou-se à residência da idosa, tendo confirmado a agressão da mulher à facada, que viria a estar na origem da sua morte.  Trata-se de um caso da competência reservada da PJ, pelo que foi chamada a Directoria do Porto desta força policial.	publico	14	2019-06-19 19:28:46	False	False	False	False	True	True	True	1	Portugal	Área Metropolitana do Porto	41.4183007	-8.748717683888236	PORTO	continental	POINT (-8.748717683888236 41.4183007)
130	3074	6066f3367542fb0dd7f9a962	6066efdd602993808cbd00fc	6065e3c8c6f11f34e1f4c5c9	IAH-20190620192454581-p84.arquivo.pt	98f08daf596a570cd767a50d60b7d73a	https://arquivo.pt/noFrame/replay/20190620192517/https://www.jn.pt/justica/interior/amp/detido-homem-que-matou-mulher-a-pancada-11022103.html		Detido homem que matou mulher à pancada	[]	"Violência doméstica Detido homem que matou mulher à pancada  Crime teve lugar em Lisboa e homicida foi detido. PSP anunciou a detenção de outros cinco homens indiciados por violência doméstica. Um deles partiu as pernas à ex-mulher com um pau.  Um homem de 44 anos e residente na freguesia da Penha de França, em Lisboa, matou a mulher à pancada. Acabou detido pela PSP e colocado em prisão preventiva, após ter sido sujeito a primeiro interrogatório judicial.  Não foi a primeira vez que esta vítima foi agredida. Aliás, segundo a PSP, pelo menos desde 2017 que a mulher era alvo de violência doméstica, muitas vezes em frente ao próprio filho.  Nesta terça-feira, a PSP de Lisboa também anunciou a detenção de outros cinco homens acusados de violência doméstica. Um dos casos, igualmente ocorrido na freguesia de Penha de França, envolveu um homem de 51 anos que agredia, de forma sistemática e com extrema violência, o pai de 88 anos. Depois de o interrogar, o juiz ordenou o seu internamento numa instituição.  Já em Alcântara, ainda em Lisboa, foi detido um homem, de 40 anos que, em maio, partiu as pernas à ex-mulher. Para consumar a agressão, o indivíduo usou um pau. Foi colocado em prisão preventiva.  Em São João da Talha, Loures, uma mulher foi agredida na presença dos três filhos pelo companheiro, que também destruiu todos os móveis e outras peças colocadas num quarto. O sujeito agrediu, de igual modo, um dos polícias que foi ao local tomar conta da ocorrência.  A PSP deteve ainda um homem de 45 anos que manteve um relacionamento amoroso durante 15 anos, mas que terminou há um ano. Mesmo com o fim da relação, o indivíduo deslocou-se, no último domingo, à residência da antiga família para visitar um filho e agrediu a ex-mulher, ao mesmo tempo que inspecionava os seus telemóveis para verificar as chamadas feitas por esta. A vítima tentou fugir de carro, mas o agressor recorreu a uma faca para furar os pneus dianteiros da viatura, evitando, desta forma, que a ex-mulher fosse pedir ajuda à esquadra da PSP. Depois de detido, o indivíduo foi proibido, pelo juiz de instrução criminal, de contactar a vítima.  Por fim, a PSP também deteve, em Vila Franca de Xira, um homem de 46 anos por ""reiteradamente agredir e perseguir a sua ex-companheira, danificando os seus bens materiais"". Só na última semana, a Polícia foi acionada seis vezes para prestar socorro a esta mulher. O detido ficou obrigado a usar uma pulseira eletrónica que o impede de se aproximar da ex-mulher."	jornal_noticias	7	2019-06-20 19:25:17	False	True	False	False	True	True	True	1	Portugal	Grande Lisboa	38.76482951666666	-9.117353289188863	LISBOA	continental	POINT (-9.117353289188863 38.76482951666666)
199	3070	6066f3367542fb0dd7f9a95a	6066efdd602993808cbd00f4	6065f907c6f11f34e1f4d000	IAH-20190621043843525-p84.arquivo.pt	9cf978eb074d33ee8df77f1609c07664	https://arquivo.pt/noFrame/replay/20190621043858/https://www.dn.pt/lusa/interior/homem-da-povoa-de-varzim-matou-mae-de-79-anos-com-sete-facadas---pj-11022252.html	2019-06-18 15:48:13	Homem da Póvoa de Varzim matou mãe de 79 anos com sete facadas - PJ	['Global Media Group']	"Em comunicado, a PJ informou que procedeu à ""identificação e detenção de um indivíduo do sexo masculino, fortemente indiciado pela prática de um crime de homicídio qualificado"".  Segundo a polícia de investigação, a ""agressão terá ocorrido entre as 20:00 e as 22:00 de ontem [segunda-feira], no interior da habitação de ambos {na Póvoa de Varzim], tendo o suspeito desferido um total de sete facadas na sua mãe, de 79 anos de idade, causando-lhe assim a morte"".  ""O suspeito deslocou-se de imediato à esquadra local da PSP, transportando na mão a faca com que acabara de cometer o crime, vindo a ser formalizada posteriormente a sua detenção pela Polícia Judiciária"", lê-se ainda na nota de imprensa.  Fechar Subscreva as newsletters Diário de Notícias e receba as informações em primeira mão. Subscrever  A PJ acrescenta que o detido, de 45 anos, sem profissão, e que ""já havia sido denunciado, no passado dia 14, por violência doméstica"", vai ser ""presente à competente autoridade judiciária para primeiro interrogatório e aplicação das medidas de coação tidas por adequadas"".  A PSP deslocou-se à residência da idosa, tendo confirmado a agressão da mulher à facada, que viria a estar na origem da sua morte."	diario_noticias	14	2019-06-21 04:38:58	False	True	False	False	True	True	True	1	Portugal	Área Metropolitana do Porto	41.4183007	-8.748717683888236	PORTO	continental	POINT (-8.748717683888236 41.4183007)
235	3064	6066f3367542fb0dd7f9a94e	6066efdd602993808cbd00e8	6064d0cfc6f11f34e1f409d4	IAH-20190622035346544-p84.arquivo.pt	bb9a625b4f64e5dd1f8728b7dfb1ee13	https://arquivo.pt/noFrame/replay/20190622035424/https://sol.sapo.pt/artigo/654281/homem-mata-mulher-a-facada-devido-a-ruido-num-cafe		Homem mata mulher à facada devido a ruído num café	['Jornal Sol']	O homem feriu ainda outras três pessoas, todos clientes do café  Um homem de 52 anos matou uma pessoa e feriu outras com uma faca por não suportar o barulho que estas faziam. As vítimas eram clientes que estavam na esplanada de um café, na travessa do Quintal, em Fermentões, Guimarães, segundo avança o CM.  O homem dirigiu-se ao estabelecimento e esfaqueou o primeiro grupo de encontrou. Maria José Dias, de 46 anos, acabou por morrer horas depois no hospital de Guimarães. O Filho desta, de 26, também foi agredido, mas não corre risco de vida.  O agressor feriu ainda mais duas pessoas antes de ser detido pela Polícia Judiciária de Braga no domingo de manhã. Num discurso pouco coerente, disse apenas que não suportava o ruído.  Esta segunda-feira vai ser presente ao juiz de instrução criminal de Guimarães para primeiro interrogatório judicial. O homem está indiciado por quatro crimes de homicídio, um consumado e três na forma tentada.  Apesar de haver vários clientes no café, ninguém se apercebeu das agressões. Só com os gritos das vítimas, os restantes presentes perceberam a situação e alertaram as autoridades. O homem entregou-se horas depois.	sol	10	2019-06-22 03:54:24	False	False	False	False	True	True	True	1	Portugal	Ave	41.4417677	-8.2955712	BRAGA	continental	POINT (-8.295571199999999 41.4417677)
436	3000	6066f3367542fb0dd7f9a8a1	6066efdd602993808cbd003b	60648ea4c6f11f34e1f3d72c	IAH-20190626035316181-p84.arquivo.pt	df0d605ad3ca5744b58677428a39be48	https://arquivo.pt/noFrame/replay/20190626035400/https://sol.sapo.pt/artigo/662321/mais-uma-mulher-assassinada-depois-de-anos-de-viol-ncia-domestica-em-lisboa		Mais uma mulher assassinada depois de anos de violência doméstica em Lisboa	['Jornal Sol']	A PSP deteve um homem, de 44 anos, na zona da Penha de França, em Lisboa, pela morte da mulher.  De acordo com um comunicado daquela força de segurança, o homem agredia a vítima, pelo menos, desde 2017. Segundo a mesma nota, várias agressões ocorreram em frente aos filhos de ambos.  A violência acabou por se intensificar nos últimos dias e a vítima acabou por morrer no passado dia 13 de junho.  O suspeito foi presente no Tribunal Judicial da Comarca de Lisboa para primeiro Interrogatório judicial, tendo-lhe sido aplicada a medida de coação de prisão preventiva.	sol	12	2019-06-26 03:54:00	False	True	False	False	True	True	True	1	Portugal	Grande Lisboa	38.7208294625	-9.155543068587704	LISBOA	continental	POINT (-9.155543068587704 38.7208294625)
231	2999	6066f3367542fb0dd7f9a8a0	6066efdd602993808cbd003a	6064d1a9c6f11f34e1f40afa	IAH-20190626035532364-p84.arquivo.pt	a0c0df911d1aac048164c69da20f1d2d	https://arquivo.pt/noFrame/replay/20190626035638/https://sol.sapo.pt/artigo/662289/homem-mata-mae-a-facada-e-entrega-se-a-policia-na-povoa-de-varzim		Homem mata mãe à facada e entrega-se à polícia na Póvoa de Varzim	['Jornal Sol']	Filho foi levado para o hospital devido a estado emocional alterado  Um homem, de 44 anos, esfaqueou mortalmente a mãe, em Vila do Conde, com uma faca de cozinha, após uma discussão.  O crime foi comunicado às autoridades pelo próprio autor, que se entregou na esquadra da PSP da Póvoa de Varzim. Foi depois transportado para o Hospital de São João, por estar num estado emocional alterado e por apresentar um discurso incoerente.  Os agentes da PSP foram até à casa indicada pelo homem, no Bairro da Rua Alberto, situado na zona de Caxinas, e encontraram uma mulher de 78 anos em paragem cardiorrespiratória. O óbito acabou por ser declarado no local pelo INEM.  O caso está agora sob alçada da Polícia Judiciária.	sol	14	2019-06-26 03:56:38	False	False	False	False	True	True	True	1	Portugal	Área Metropolitana do Porto	41.39823316666667	-8.748332822592161	PORTO	continental	POINT (-8.748332822592161 41.39823316666667)
329	2936	6066f3367542fb0dd7f9a828	6066efdd602993808cbcffc2	6065c15ec6f11f34e1f4b395	IAH-20190703184531364-p84.arquivo.pt	0280dd1fabb7263ad08f12a0279c02fb	https://arquivo.pt/noFrame/replay/20190703184624/https://www.cmjornal.pt/portugal/detalhe/tribunal-de-leiria-condena-a-22-anos-homem-que-matou-companheira-em-porto-de-mos?ref=Portugal_DestaquesPrincipais&act=0&est=Aberto		Homem que matou companheira em Porto de Mós condenado a 22 anos de prisão	[]	"O Tribunal de Leiria condenou esta quarta-feira a 22 anos de prisão um homem que matou a companheira, em Porto de Mós, em 2018, e que simulou um assalto para afastar suspeitas.  Para o coletivo de juízes ficou provado que o homem de 59 anos, acusado de homicídio qualificado, planeou a morte da companheira, com quem vivia há mais de dez anos, no Juncal, em Porto de Mós.  A juiz presidente do coletivo adiantou que o arguido ""planeou os factos a sangue frio"", deixou a vítima a ""esbracejar"", ""foi embora, desfez-se da roupa, do calçado e da faca, e foi acabar o resto da ronda [trabalho] como se nada se tivesse passado""."	correio_manha	14	2019-07-03 18:46:24	False	False	False	False	True	True	True	1	Portugal	Pinhal Litoral	39.6023941	-8.818527099999999	LEIRIA	continental	POINT (-8.818527099999999 39.6023941)
695	2678	6066f3367542fb0dd7f9a63f	6066efdd602993808cbcfdd9	6065c0dbc6f11f34e1f4b345	WEB-20190723221632434-p82.arquivo.pt	2450dc982671974a280b984c2cded780	https://arquivo.pt/noFrame/replay/20190723221733/https://www.dn.pt/pais/interior/amp/psp-detem-seis-homens-por-violencia-domestica-no-distrito-de-lisboa-11022748.html		PSP detém seis homens por violência doméstica. Um matou companheira	[]	"A PSP deteve, nos últimos cinco dias, no distrito de Lisboa, seis homens pelos crimes de violência doméstica, tendo um dos casos culminado na morte da vítima.  © Orlando Almeida / Global Imagens  Uma mulher morreu na sequência de maus tratos por parte do companheiro que foi detido pela Polícia de Segurança Pública. De acordo com esta polícia o homem, de 44 anos, foi detido na passada quinta-feira, na freguesia da Penha de França, em Lisboa, pelo crime de violência doméstica. Em comunicado, a PSP revela que as agressões aconteciam, pelo menos, desde 2017, ""havendo episódios praticados na presença do filho de ambos"". O suspeito já foi presente a tribunal, tendo-lhe sido aplicada a medida de coação de prisão preventiva.  Na terça-feira da semana passada, a PSP deteve na mesma freguesia um homem de 61 anos que exercia violência doméstica sobre o pai, de 88 anos, ""por vezes com extrema agressividade"". Depois de presente a tribunal, o homem foi internado numa instituição.  Nesse mesmo dia, na freguesia lisboeta de Alcântara, foi detido um homem, de 40 anos, com base numa situação de violência doméstica praticada em maio passado. ""Na altura, o suspeito agrediu a vítima com um pau, nos membros inferiores tendo-lhe causado fraturas na tíbia e no perónio"", indicou a PSP, acrescentando que o homem ficou em prisão preventiva.  Na sexta-feira, a polícia deteve um indivíduo de 40 anos, em São João da Talha (concelho de Loures), pouco depois de ter ""agredido a vítima e partido tudo o que se encontrava no interior do quarto, na presença dos três filhos"" da mulher. ""Um deles foi acometido de doença súbita e transportado ao Hospital de Santa Maria"", indicou a PSP. O suspeito foi presente a tribunal, tendo-lhe sido aplicada a medida de coação de termo de identidade e residência.  No sábado, na freguesia da Estrela, em Lisboa, foi detido um homem, com 41 anos, que agrediu a ex-mulher, com quem teve um relacionamento de 15 anos e de quem se encontrava separado há um mês.  ""O suspeito, que se tinha deslocado à residência da vítima para visitar um filho de ambos, reagiu com agressividade e agrediu a mesma, ao mesmo tempo que visionava os telemóveis para verificar as chamadas da vítima. Esta fugiu para o interior da sua viatura, altura em que o suspeito lhe furou os pneus dianteiros com uma faca, não impedindo contudo que a mesma se deslocasse em direção à Esquadra da PSP onde ficou em segurança"", lê-se no comunicado.  Ao suspeito foi-lhe aplicada a medida de coação de termo de identidade e residência e a proibição de contacto com a vítima.  Na segunda-feira, em Vila Franca de Xira, foi detido um homem, com 46 anos, por ""reiteradamente agredir e perseguir a sua ex-companheira, danificando bens materiais pertencentes à vítima"". Frisando que, desde quinta-feira passada, a PSP ""foi acionada por seis vezes e prestou acompanhamento e a segurança necessária"" à mulher, a polícia refere que o suspeito ficou proibido de se aproximar da vítima."	diario_noticias	10	2019-07-23 22:17:33	False	True	False	False	True	True	True	1	Portugal	Grande Lisboa	38.8104515	-9.120479222488443	LISBOA	continental	POINT (-9.120479222488443 38.8104515)
100	2617	6066f3367542fb0dd7f9a5e4	6066efdd602993808cbcfd7e	60654230c6f11f34e1f45e9c	IAH-20190725040625328-p84.arquivo.pt	45f86d4924910281db9bfd563f716b31	https://arquivo.pt/noFrame/replay/20190725041039/https://www.jn.pt/seguranca/interior/companheiro-mata-a-facada-mulher-gravida-de-oito-meses-3132289.html?id=3132289	2013-03-27 00:15:00	Companheiro mata à facada mulher grávida de oito meses	['Global Media Group', 'Foto', 'Augusto Freitas De Sousa Jn']	"AUGUSTO FREITAS DE SOUSA 27 Março 2013 às 00:15 Facebook  Twitter  Partilhar  O pequeno anexo onde Djilam Sanhá, de 35 anos, morava com o namorado Delide, com a mesma idade, estava esta terça-feira coberto de sangue, como se a vítima tivesse tentado resistir. Djilam terá sido morta à facada por Delide, cerca do meio-dia de terça-feira.  Todas as quatro pequenas divisões do anexo ao prédio na Rua Constança Capdeville, na zona da Ameixoeira, em Lisboa, estavam em desalinho, mas Djilam acabaria por ficar estendida na cozinha.  João Sanhá, cunhado da vítima, contou que Djilam Sanhá veio para Portugal para tratar da filha, de seis anos, que nasceu na Guiné sem reto. Acabou por se empregar nas limpezas e ficar em Portugal. Djilam contou a um familiar que nos últimos tempos o companheiro ""não dizia coisa com coisa"" e tentou mesmo interná-lo compulsivamente, sem sucesso. Segundo outros familiares, um sobrinho do suspeito, que morava no mesmo anexo, terá assistido a tudo.  De acordo com fonte da PSP, o alegado homicida fugiu em direção ao centro de Lisboa e terá sido detido no Campo Grande, ainda com a roupa ensanguentada.  Cá fora, na rua, estavam dezenas de familiares e amigos que choravam e gritavam o nome de Djilam num lamento que entoava pelas ruas vizinhas.  O homicídio ocorreu cerca do meio-dia, mas só mais tarde uma prima da vítima veio a encontrar Djilam esfaqueada no chão. A familiar contou que tentou ligar à prima várias vezes e, como não obteve resposta, chamou a PSP. O caso está entrega à PJ. v"	jornal_noticias	9	2019-07-25 04:10:39	False	False	False	False	True	True	True	1	Portugal	Grande Lisboa	38.949575200000005	-8.946858645122582	LISBOA	continental	POINT (-8.946858645122582 38.94957520000001)
292	2532	6066f3367542fb0dd7f9a4ef	6066efdd602993808cbcfc89	6065f90ac6f11f34e1f4d007	IAH-20190731194203864-p84.arquivo.pt	19a0ba16bf1cd7d29f41bbea0a84b97c	https://arquivo.pt/noFrame/replay/20190731194316/https://www.dn.pt/pais/interior/homem-matou-a-mae-de-79-anos-com-sete-facadas-na-povoa-de-varzim-11022105.html	2019-06-18 16:06:00	Homem matou a mãe de 79 anos com sete facadas, na Póvoa de Varzim	['Global Media Group', 'Paulo Jorge Magalhães Global Imagens']	"Um homem de 45 anos entregou-se às autoridades após ter esfaqueado até à sua mãe, na Póvoa de Varzim. Foi depois detido pela Polícia Judiciária, através da Diretoria do Norte, indiciado pela prática de um crime de homicídio qualificado.  De acordo com a PJ, ""a agressão terá ocorrido entre as 20.00 e as 22.00 de ontem, no interior da habitação de ambos, tendo o suspeito desferido um total de sete facadas na sua mãe, de 79 anos de idade, causando-lhe assim a morte"". O caso ocorreu no Bairro da rua Alberto Sampaio, na Póvoa de Varzim.  Após o crime, o homem, sem profissão, entregou-se. ""O suspeito deslocou-se de imediato à esquadra local da PSP, transportando na mão a faca com que acabara de cometer o crime, vindo a ser formalizada posteriormente a sua detenção pela Polícia Judiciária"", diz o comunicado policial.  Fechar Subscreva as newsletters Diário de Notícias e receba as informações em primeira mão. Subscrever  Mas a descoberta do crime foi mais complexa, relata a Rádio Onda Vida, da Póvoa de Varzim. Quando o homem se apresentou na esquadra, o seu estado era de tal de forma alterado que chegou ser levado para o Hospital de S. João, no Porto, para observação. Não tinha consigo identificação, nem disse onde o crime tinha acontecido. Mas uma hora depois uma mulher compareceu na esquadra fazendo para que fosse retirada uma queixa por violência doméstica contra um indivíduo - feita na passada sexta-feira - e foi aí que foi estabelecida a conexão entre as situações. Com alguma investigação, a PSP chegou à morada no bairro. E lá encontrou a mulher já em paragem cardiorrespiratória.  Por isso, a PJ adianta que o detido já havia sido denunciado, no passado dia 14, por violência doméstica. Irá ser presente a um juiz de instrução."	diario_noticias	14	2019-07-31 19:43:16	False	True	False	False	True	True	True	1	Portugal	Área Metropolitana do Porto	41.3645308	-8.72113182711059	PORTO	continental	POINT (-8.72113182711059 41.3645308)
221	2525	6066f3367542fb0dd7f9a4e2	6066efdd602993808cbcfc7c	60656439c6f11f34e1f4746e	IAH-20190801193920523-p84.arquivo.pt	e85551de7b7778103fda6ea8204dfe39	https://arquivo.pt/noFrame/replay/20190801194036/https://www.dn.pt/pais/interior/amp/homem-mata-duas-mulheres-e-falha-suicidio-10426394.html		Homem mata duas mulheres e suicida-se no Alandroal	[]	"Fonte da GNR de Évora revela que as vítimas têm cerca de 80 anos. A PJ está a investigar o caso  Imagem de arquivo © Fernando Fontes / Global Imagens  Um homem com idade com cerca de 80 anos assassinou a mulher e a cunhada, da mesma faixa etária, na manhã desta sexta-feira no monte de Terena, no concelho do Alandroal, em Évora.  De acordo com fonte da GNR de Évora contactada pelo DN, após matar as duas mulheres o homem terá depois tentado o suicídio, mas acabou por ser encontrado ainda com vida pelos agentes da GNR que foram chamados ao local. No entanto, acabou por não resistir aos ferimentos e acabou também por morrer.  O caso está a ser investigado pela Polícia Judiciária, que enviou alguns agentes para o local do crime.  As mulheres foram ""alvejadas com recurso a uma arma de fogo, uma pistola"", a mesma que o alegado homicida terá utilizado para se tentar suicidar, disse à agência Lusa fonte da GNR.  Para o local, foram mobilizados 16 operacionais, apoiados por sete veículos, dos bombeiros, da GNR e do Instituto Nacional de Emergência Médica (INEM), que enviou a ambulância de suporte imediato de vida (SIV) de Estremoz e a viatura médica de emergência e reanimação (VMER) do hospital de Évora."	diario_noticias	9	2019-08-01 19:40:36	False	False	False	False	True	True	True	1	Portugal	Alentejo Central	38.66161426666667	-7.801822866666668	ÉVORA	continental	POINT (-7.801822866666668 38.66161426666667)
738	2377	6066f3367542fb0dd7f9a3e0	6066efdd602993808cbcfb7a	6065c15fc6f11f34e1f4b398	IAH-20190819022548026-p84.arquivo.pt	61d11e76dabedc7fe3b20f1d28a2d706	https://arquivo.pt/noFrame/replay/20190819022553/https://www.cmjornal.pt/portugal/detalhe/telemovel-trama-homem-que-matou-ex-companheira-no-algarve		Telemóvel trama homem que matou ex-companheira no Algarve	[]	O telemóvel de Sónia Ribeiro, a mulher morta, quinta-feira, em Vila Real de Santo António, desempenhou um papel importante na investigação e foi um dos indícios que permitiu ligar o homicida ao crime. O aparelho foi recuperado num contentor de lixo perto da casa de José Santos, em Monte Gordo.Além da proximidade à casa do principal suspeito do homicídio, a análise ao telemóvel também permitiu perceber que, na manhã do crime, Sónia, de 37 anos, e José, de 33, estiveram em contacto.Uma irmã da vítima garantiu aoque, pelas 10h00 desse dia, Sónia recebeu uma chamada do homem e foi encontrar-se com ele. A mulher foi depois encontrada, já morta, pela filha de 16 anos, no apartamento onde vivia, na rua de Montemor-o-Novo, por volta das 11h30.Sónia e José mantiveram uma relação marcada pelo conflito. Apesar de o namoro já ter acabado, o homem, descrito como ciumento e agressivo continuava a persegui-la e a ameaçá-la.Quando foi encontrado, o corpo de Sónia apresentava uma série de orifícios, na zona do peito, que terão sido provocados por um objeto perfurante. As autoridades, no entanto, acreditam que a mulher foi morta por estrangulamento.O telemóvel estava num contentor subterrâneo (molok), que foi levantado pelos serviços municipais a pedido da Judiciária.Sónia tinha uma filha de 16 anos e um filho mais novo, de uma relação anterior. O pai das crianças, emigrado em França, veio a Portugal após saber do crime.Após José Santos ficar em preventiva, sexta-feira, familiares de Sónia foram a Monte Gordo, à procura da família do homicida e provocaram desacatos, obrigando à intervenção da GNR.	correio_manha	9	2019-08-19 02:25:53	False	False	False	False	True	True	True	1	Portugal	Baixo Alentejo	38.131611875	-8.087289748918266	BEJA	continental	POINT (-8.087289748918266 38.131611875)
243	2339	6066f3367542fb0dd7f9a3ab	6066efdd602993808cbcfb45	60655b20c6f11f34e1f46d3f	IAH-20190825035715361-p84.arquivo.pt	4092d3fc19e655de6c5c384e62742dc1	https://arquivo.pt/noFrame/replay/20190825035832/https://www.cmjornal.pt/portugal/detalhe/alerta-cm--homem-mata-mulher-a-tiro-em-braga-e-entrega-se-as-autoridades?ref=Economia_MaisVistasSite		Homem mata mulher a tiro em Braga e entrega-se às autoridades	[]	Um homem de 59 anos assassinou a mulher, de 54, com recurso a tiros de caçadeira, ontem à noite, em Pedralva, no concelho de Braga.Ao que oapurou, foi o próprio homicida que se deslocou até ao posto da GNR do Sameiro, por volta das 21h30, surpreendendo os militares com a revelação de que tinha disparado, com uma arma de caça, duas vezes sobre a companheira, dentro de casa. De imediato, os guardas dirigiram-se à residência do casal e encontraram o corpo da vítima.Já nada havia a fazer para reverter a situação e o óbito foi declarado. Foi acionada a Polícia Judiciária de Braga - ao fecho desta edição, os inspetores dirigiam-se para o local - para perceber todos os contornos e investigar o crime que terá ocorrido pouco antes de o homem se dirigir à GNR. Também na habitação, foi encontrada a arma que o homicida confesso garante ter utilizado para colocar termo à vida da mulher.sabe que a filha do casal, uma mulher grávida de 31 semanas, assistiu ao crime.Fontes contactadas peloreferem que, numa primeira pesquisa, não foi possível ligar o casal a qualquer episódio anterior de violência doméstica, sendo que tal dado carecia ainda de posterior averiguação.	correio_manha	12	2019-08-25 03:58:32	False	True	False	False	True	True	True	1	Portugal	Cávado	41.5510583	-8.4280045	BRAGA	continental	POINT (-8.4280045 41.5510583)
